stop_id,stop_name,normalized
StopArea:OCE87192286,Morhange,morhange
StopArea:OCE87192302,Bénestroff,b nestroff
StopArea:OCE87192401,Ars-sur-Moselle,ars sur moselle
StopArea:OCE87192419,Ancy-sur-Moselle,ancy sur moselle
StopArea:OCE87192427,Novéant-sur-Moselle,nov ant sur moselle
StopArea:OCE87192435,Onville,onville
StopArea:OCE87192468,Pagny-sur-Moselle,pagny sur moselle
StopArea:OCE87192476,Vandières,vandi res
StopArea:OCE87192658,Baroncourt,baroncourt
StopArea:OCE87192666,Conflans - Jarny,conflans jarny
StopArea:OCE87192724,Hatrize,hatrize
StopArea:OCE87192732,Valleroy - Moineville,valleroy moineville
StopArea:OCE87192880,Ugny Mairie,ugny mairie
StopArea:OCE87193003,Forbach,forbach
StopArea:OCE87193110,Baronville Mairie,baronville mairie
StopArea:OCE87193128,Vahl-lès-Bénestroff Mairie,vahl l s b nestroff mairie
StopArea:OCE87193136,Han-sur-Nied Rue Principale,han sur nied rue principale
StopArea:OCE87193144,Falck Gare,falck gare
StopArea:OCE87193151,Teterchen Rue Jeanne D'Arc,teterchen rue jeanne d arc
StopArea:OCE87193169,Brettnach Centre,brettnach centre
StopArea:OCE87193177,Bouzonville,bouzonville
StopArea:OCE87193219,Merten Centre,merten centre
StopArea:OCE87193250,Béning-lès-Saint-Avold,b ning l s saint avold
StopArea:OCE87193276,Hombourg-Haut,hombourg haut
StopArea:OCE87193318,Saint-Avold,saint avold
StopArea:OCE87193342,Teting-sur-Nied,teting sur nied
StopArea:OCE87193359,Faulquemont,faulquemont
StopArea:OCE87193383,Herny,herny
StopArea:OCE87193508,Theding Allée de la Forêt,theding all e de la for t
StopArea:OCE87193516,Farébersviller,far bersviller
StopArea:OCE87193524,Farschviller,farschviller
StopArea:OCE87193532,Diebling Centre,diebling centre
StopArea:OCE87193540,Hundling Hôtel de Ville,hundling h tel de ville
StopArea:OCE87193557,Metzing Centre,metzing centre
StopArea:OCE87193565,Ippling Rue de Sarreguemines,ippling rue de sarreguemines
StopArea:OCE87193607,Welferding Cimetière,welferding cimeti re
StopArea:OCE87193615,Sarreguemines,sarreguemines
StopArea:OCE87193664,Kalhausen Gare,kalhausen gare
StopArea:OCE87193771,Woelfling-lès-Sarreguemines,woelfling l s sarreguemines
StopArea:OCE87193789,Rohrbach-lès-Bitche,rohrbach l s bitche
StopArea:OCE87193797,Petit-Réderching,petit r derching
StopArea:OCE87193821,Bitche Ancienne Gare,bitche ancienne gare
StopArea:OCE87193839,Bitche Camp,bitche camp
StopArea:OCE87194001,Longwy,longwy
StopArea:OCE87194019,Ebring Croisement,ebring croisement
StopArea:OCE87194209,Montmédy,montm dy
StopArea:OCE87194274,Longuyon,longuyon
StopArea:OCE87194357,Audun-le-Roman,audun le roman
StopArea:OCE87194449,Réhon La Chapelle,r hon la chapelle
StopArea:OCE87194456,Cons-la-Grandville Centre,cons la grandville centre
StopArea:OCE87194480,Montigny-sur-Chiers la Roche,montigny sur chiers la roche
StopArea:OCE87194498,Viviers-sur-Chiers Mairie,viviers sur chiers mairie
StopArea:OCE87199604,Gros-Réderching,gros r derching
StopArea:OCE87199612,Reyersviller Schwangerbach,reyersviller schwangerbach
StopArea:OCE87199620,Destry Centre,destry centre
StopArea:OCE87208553,Casino Lacroix Laval,casino lacroix laval
StopArea:OCE87212027,Strasbourg,strasbourg
StopArea:OCE87212100,Mundolsheim,mundolsheim
StopArea:OCE87212118,Vendenheim,vendenheim
StopArea:OCE87212126,Stephansfeld,stephansfeld
StopArea:OCE87212134,Brumath,brumath
StopArea:OCE87212142,Mommenheim,mommenheim
StopArea:OCE87212159,Schwindratzheim,schwindratzheim
StopArea:OCE87212167,Hochfelden,hochfelden
StopArea:OCE87212175,Wilwisheim,wilwisheim
StopArea:OCE87212183,Dettwiller,dettwiller
StopArea:OCE87212191,Strasbourg Roethig,strasbourg roethig
StopArea:OCE87212209,Steinbourg,steinbourg
StopArea:OCE87212225,Saverne,saverne
StopArea:OCE87212241,Graffenstaden,graffenstaden
StopArea:OCE87212258,Geispolsheim,geispolsheim
StopArea:OCE87212266,Fegersheim - Lipsheim,fegersheim lipsheim
StopArea:OCE87212274,Limersheim,limersheim
StopArea:OCE87212308,Bischheim,bischheim
StopArea:OCE87212316,La Wantzenau,la wantzenau
StopArea:OCE87212324,Kilstett,kilstett
StopArea:OCE87212332,Gambsheim,gambsheim
StopArea:OCE87212340,Herrlisheim,herrlisheim
StopArea:OCE87212357,Drusenheim,drusenheim
StopArea:OCE87212365,Sessenheim,sessenheim
StopArea:OCE87212373,Rountzenheim,rountzenheim
StopArea:OCE87212407,Roeschwoog,roeschwoog
StopArea:OCE87212415,Roppenheim,roppenheim
StopArea:OCE87212431,Seltz,seltz
StopArea:OCE87212449,Munchhausen,munchhausen
StopArea:OCE87212456,Mothern,mothern
StopArea:OCE87212464,Lauterbourg,lauterbourg
StopArea:OCE87213058,Haguenau,haguenau
StopArea:OCE87213108,Schweighouse-sur-Moder,schweighouse sur moder
StopArea:OCE87213165,Obermodern,obermodern
StopArea:OCE87213207,Mertzwiller,mertzwiller
StopArea:OCE87213223,Gundershoffen,gundershoffen
StopArea:OCE87213231,Reichshoffen Usines,reichshoffen usines
StopArea:OCE87213249,Reichshoffen,reichshoffen
StopArea:OCE87213256,Niederbronn-les-Bains,niederbronn les bains
StopArea:OCE87213298,Bannstein Croisement,bannstein croisement
StopArea:OCE87213405,Walbourg,walbourg
StopArea:OCE87213413,Hoelschloch-Surbourg,hoelschloch surbourg
StopArea:OCE87213421,Soultz-sous-Forêts,soultz sous for ts
StopArea:OCE87213447,Hoffen,hoffen
StopArea:OCE87213462,Riedseltz,riedseltz
StopArea:OCE87213470,Wissembourg,wissembourg
StopArea:OCE87213603,Marienthal,marienthal
StopArea:OCE87213611,Bischwiller,bischwiller
StopArea:OCE87213660,Kurtzenhouse,kurtzenhouse
StopArea:OCE87213678,Weyersheim,weyersheim
StopArea:OCE87213686,Hoerdt,hoerdt
StopArea:OCE87213744,Wingen-sur-Moder,wingen sur moder
StopArea:OCE87213769,Wimmenau,wimmenau
StopArea:OCE87213785,Ingwiller,ingwiller
StopArea:OCE87213827,Ettendorf,ettendorf
StopArea:OCE87213884,Niedermodern Pont de la Moder,niedermodern pont de la moder
StopArea:OCE87214056,Sélestat,s lestat
StopArea:OCE87214106,Ebersheim,ebersheim
StopArea:OCE87214114,Kogenheim,kogenheim
StopArea:OCE87214122,Benfeld,benfeld
StopArea:OCE87214130,Matzenheim,matzenheim
StopArea:OCE87214148,Erstein,erstein
StopArea:OCE87214205,Scherwiller,scherwiller
StopArea:OCE87214213,Dambach-la-Ville,dambach la ville
StopArea:OCE87214221,Epfig,epfig
StopArea:OCE87214239,Eichhoffen,eichhoffen
StopArea:OCE87214247,Barr,barr
StopArea:OCE87214254,Gertwiller,gertwiller
StopArea:OCE87214270,Goxwiller,goxwiller
StopArea:OCE87214288,Obernai,obernai
StopArea:OCE87214296,Bischoffsheim,bischoffsheim
StopArea:OCE87214320,Rosheim,rosheim
StopArea:OCE87214338,Dorlisheim,dorlisheim
StopArea:OCE87214502,Lingolsheim,lingolsheim
StopArea:OCE87214528,Entzheim Aéroport,entzheim a roport
StopArea:OCE87214536,Duppigheim,duppigheim
StopArea:OCE87214544,Duttlenheim,duttlenheim
StopArea:OCE87214551,Dachstein,dachstein
StopArea:OCE87214577,Molsheim,molsheim
StopArea:OCE87214585,Mutzig,mutzig
StopArea:OCE87214593,Gresswiller,gresswiller
StopArea:OCE87214627,Heiligenberg - Mollkirch,heiligenberg mollkirch
StopArea:OCE87214635,Urmatt,urmatt
StopArea:OCE87214643,Mullerhof,mullerhof
StopArea:OCE87214650,Lutzelhouse,lutzelhouse
StopArea:OCE87214676,Wisches,wisches
StopArea:OCE87214684,Russ-Hersbach,russ hersbach
StopArea:OCE87214692,Schirmeck - La Broque,schirmeck la broque
StopArea:OCE87214726,Rothau,rothau
StopArea:OCE87214734,Fouday,fouday
StopArea:OCE87214742,Saint-Blaise-la-Roche,saint blaise la roche
StopArea:OCE87214775,Bourg-Bruche,bourg bruche
StopArea:OCE87214783,Saales,saales
StopArea:OCE87214858,Sainte-Marie-aux-Mines Cité Scolaire,sainte marie aux mines cit scolaire
StopArea:OCE87214940,Le Ménilot,le m nilot
StopArea:OCE87214965,Les Forges de Clairvaux,les forges de clairvaux
StopArea:OCE87214981,Daudes,daudes
StopArea:OCE87215012,Sarrebourg,sarrebourg
StopArea:OCE87215079,Réding,r ding
StopArea:OCE87215103,Igney - Avricourt,igney avricourt
StopArea:OCE87215111,Avricourt Nouvel Avricourt,avricourt nouvel avricourt
StopArea:OCE87215129,Réchicourt-le-Château,r chicourt le ch teau
StopArea:OCE87215137,Gondrexange Domaine Ketzing,gondrexange domaine ketzing
StopArea:OCE87215145,Heming Mairie,heming mairie
StopArea:OCE87215160,Lutzelbourg,lutzelbourg
StopArea:OCE87215277,Cutting RD27,cutting rd27
StopArea:OCE87215285,Domnom-lès-Dieuze Mairie,domnom l s dieuze mairie
StopArea:OCE87215293,Bassing Croisement,bassing croisement
StopArea:OCE87215301,Nebing Rue Robert Schumann,nebing rue robert schumann
StopArea:OCE87215319,Loudrefing Rue Principale,loudrefing rue principale
StopArea:OCE87215327,Mittersheim Centre,mittersheim centre
StopArea:OCE87215335,Berthelming,berthelming
StopArea:OCE87215350,Sarraltroff Gare,sarraltroff gare
StopArea:OCE87215459,Sarre-Union,sarre union
StopArea:OCE87215483,Schopperten Gare,schopperten gare
StopArea:OCE87215491,Keskastel Gare,keskastel gare
StopArea:OCE87215608,Bar-sur-Aube Hôpital,bar sur aube h pital
StopArea:OCE87215616,Bar-sur-Aube Piscine,bar sur aube piscine
StopArea:OCE87215624,Ailleville,ailleville
StopArea:OCE87215632,Oermingen,oermingen
StopArea:OCE87215665,Diemeringen,diemeringen
StopArea:OCE87215699,Tieffenbach - Struth,tieffenbach struth
StopArea:OCE87215707,Arsonval,arsonval
StopArea:OCE87215756,Bossancourt,bossancourt
StopArea:OCE87215939,Magny-Fouchard,magny fouchard
StopArea:OCE87215947,Vendeuvre-sur-Barse Centre,vendeuvre sur barse centre
StopArea:OCE87215988,Lusigny-sur-Barse Centre,lusigny sur barse centre
StopArea:OCE87216010,Rouilly-Saint-Loup D21,rouilly saint loup d21
StopArea:OCE87216028,Saint-Julien-les-Villas Mairie,saint julien les villas mairie
StopArea:OCE87216036,Troyes Boulevard du 14 juillet,troyes boulevard du 14 juillet
StopArea:OCE87216051,Troyes Victor Hugo,troyes victor hugo
StopArea:OCE87216119,Romilly-sur-Seine Atelier SNCF,romilly sur seine atelier sncf
StopArea:OCE87216127,Romilly-sur-Seine Hôpital,romilly sur seine h pital
StopArea:OCE87216135,Pont-sur-Seine Fleming,pont sur seine fleming
StopArea:OCE87216143,Pont-sur-Seine Place Saint-Martin,pont sur seine place saint martin
StopArea:OCE87216150,Nogent-sur-Seine Avenue du Génaral de Gaulle,nogent sur seine avenue du g naral de gaulle
StopArea:OCE87216168,Nogent-sur-Seine Théatre,nogent sur seine th atre
StopArea:OCE87216184,Crancey Route Nationale,crancey route nationale
StopArea:OCE87223263,Lille Europe,lille europe
StopArea:OCE87233262,Serrières Montée,serri res mont e
StopArea:OCE87233395,Davézieux Église,dav zieux aglise
StopArea:OCE87271007,Paris Gare du Nord,paris gare du nord
StopArea:OCE87271494,Aéroport Charles de Gaulle 2 TGV,a roport charles de gaulle 2 tgv
StopArea:OCE87271536,Dammartin - Juilly - Saint-Mard,dammartin juilly saint mard
StopArea:OCE87271551,Le Plessis-Belleville,le plessis belleville
StopArea:OCE87271577,Nanteuil-le-Haudouin,nanteuil le haudouin
StopArea:OCE87271593,Crépy-en-Valois,cr py en valois
StopArea:OCE87271601,Vaumoise,vaumoise
StopArea:OCE87271734,Villers-Cotterêts,villers cotter ts
StopArea:OCE87271775,Longpont,longpont
StopArea:OCE87271783,Vierzy,vierzy
StopArea:OCE87271817,Soissons,soissons
StopArea:OCE87271874,Crouy,crouy
StopArea:OCE87271882,Margival,margival
StopArea:OCE87272013,Jaux,jaux
StopArea:OCE87272096,Esches,esches
StopArea:OCE87272195,Longueil-Annel,longueil annel
StopArea:OCE87272286,Corcy,corcy
StopArea:OCE87276006,Creil,creil
StopArea:OCE87276113,Chantilly - Gouvieux,chantilly gouvieux
StopArea:OCE87276204,Laigneville,laigneville
StopArea:OCE87276212,Liancourt - Rantigny,liancourt rantigny
StopArea:OCE87276279,Orry-la-Ville - Coye,orry la ville coye
StopArea:OCE87276303,Longueil-Sainte-Marie,longueil sainte marie
StopArea:OCE87276311,Chevrières,chevri res
StopArea:OCE87276329,Pont-Sainte-Maxence,pont sainte maxence
StopArea:OCE87276352,Rieux - Angicourt,rieux angicourt
StopArea:OCE87276378,Villers-Saint-Paul,villers saint paul
StopArea:OCE87276469,Persan - Beaumont,persan beaumont
StopArea:OCE87276618,Montataire,montataire
StopArea:OCE87276691,Compiègne,compi gne
StopArea:OCE87276717,Bornel - Belle-Église,bornel belle aglise
StopArea:OCE87276725,Chambly,chambly
StopArea:OCE87276733,Le Meux - La Croix-Saint-Ouen,le meux la croix saint ouen
StopArea:OCE87276741,Thourotte,thourotte
StopArea:OCE87276766,Ribécourt,rib court
StopArea:OCE87276774,Ourscamps,ourscamps
StopArea:OCE87276782,Noyon,noyon
StopArea:OCE87278259,Mérignac Arlac,m rignac arlac
StopArea:OCE87279869,Vouécourt,vou court
StopArea:OCE87279893,Clairvaux D12,clairvaux d12
StopArea:OCE87279901,Bayel Église,bayel aglise
StopArea:OCE87279919,Jessains Église,jessains aglise
StopArea:OCE87279927,Vauchonvilliers Mairie,vauchonvilliers mairie
StopArea:OCE87279935,La Villeneuve-au-Chêne RN19,la villeneuve au ch ne rn19
StopArea:OCE87279943,Montiéramey Église,monti ramey aglise
StopArea:OCE87279950,Lusigny-sur-Barse RN19,lusigny sur barse rn19
StopArea:OCE87279968,Montaulin Mairie,montaulin mairie
StopArea:OCE87280016,Rouilly-Saint-Loup la Guérade,rouilly saint loup la gu rade
StopArea:OCE87281006,Dunkerque,dunkerque
StopArea:OCE87281055,Croix l'Allumette,croix l allumette
StopArea:OCE87281071,Calais - Fréthun,calais fr thun
StopArea:OCE87281105,Bergues,bergues
StopArea:OCE87281113,Esquelbecq,esquelbecq
StopArea:OCE87281121,Arnèke,arn ke
StopArea:OCE87281139,Cassel,cassel
StopArea:OCE87281246,Gravelines,gravelines
StopArea:OCE87281279,Bourbourg,bourbourg
StopArea:OCE87281311,Grande-Synthe,grande synthe
StopArea:OCE87281402,Coudekerque-Branche,coudekerque branche
StopArea:OCE87281410,Pont d'Ardres,pont d ardres
StopArea:OCE87281428,Audruicq,audruicq
StopArea:OCE87281436,Watten - Éperlecques,watten aperlecques
StopArea:OCE87281444,Saint-Omer,saint omer
StopArea:OCE87281451,Renescure,renescure
StopArea:OCE87281469,Ebblinghem,ebblinghem
StopArea:OCE87282335,Perrigny-sur-Loire,perrigny sur loire
StopArea:OCE87282624,Lyon Jean Macé,lyon jean mac
StopArea:OCE87286005,Lille Flandres,lille flandres
StopArea:OCE87286062,Hellemmes,hellemmes
StopArea:OCE87286096,Haubourdin,haubourdin
StopArea:OCE87286112,Loos lez Lille,loos lez lille
StopArea:OCE87286146,Armentières,armenti res
StopArea:OCE87286161,Steenwerck,steenwerck
StopArea:OCE87286179,Bailleul,bailleul
StopArea:OCE87286187,La Madeleine,la madeleine
StopArea:OCE87286195,Saint-André,saint andr
StopArea:OCE87286203,Strazeele,strazeele
StopArea:OCE87286278,Pérenchies,p renchies
StopArea:OCE87286302,Hazebrouck,hazebrouck
StopArea:OCE87286401,Santes,santes
StopArea:OCE87286419,Wavrin,wavrin
StopArea:OCE87286427,La Fontaine,la fontaine
StopArea:OCE87286435,Don - Sainghin,don sainghin
StopArea:OCE87286500,Phalempin,phalempin
StopArea:OCE87286518,Seclin,seclin
StopArea:OCE87286526,Wattignies - Templemars,wattignies templemars
StopArea:OCE87286534,Ronchin,ronchin
StopArea:OCE87286542,Tourcoing,tourcoing
StopArea:OCE87286567,Rosult,rosult
StopArea:OCE87286575,Landas,landas
StopArea:OCE87286583,Orchies,orchies
StopArea:OCE87286609,Nomain,nomain
StopArea:OCE87286625,Templeuve,templeuve
StopArea:OCE87286641,Fretin,fretin
StopArea:OCE87286716,Croix - Wasquehal,croix wasquehal
StopArea:OCE87286732,Roubaix,roubaix
StopArea:OCE87286831,Pont de bois,pont de bois
StopArea:OCE87286849,Lesquin,lesquin
StopArea:OCE87286856,Annappes,annappes
StopArea:OCE87286864,Ascq,ascq
StopArea:OCE87286872,Baisieux,baisieux
StopArea:OCE87287102,Lezennes,lezennes
StopArea:OCE87287128,Mont de Terre,mont de terre
StopArea:OCE87287151,Nieppe,nieppe
StopArea:OCE87287250,Lille Porte de Douai,lille porte de douai
StopArea:OCE87287276,Ennevelin,ennevelin
StopArea:OCE87287292,Nortkerque,nortkerque
StopArea:OCE87287300,Ruminghem,ruminghem
StopArea:OCE87295006,Maubeuge,maubeuge
StopArea:OCE87295014,Jeumont,jeumont
StopArea:OCE87295022,Recquignies,recquignies
StopArea:OCE87295048,Fourmies,fourmies
StopArea:OCE87295055,Anor,anor
StopArea:OCE87295063,Hirson,hirson
StopArea:OCE87295220,Le Cateau,le cateau
StopArea:OCE87295535,Louvroil,louvroil
StopArea:OCE87295543,Sous le Bois,sous le bois
StopArea:OCE87295568,Hautmont,hautmont
StopArea:OCE87295600,Aulnoye-Aymeries,aulnoye aymeries
StopArea:OCE87295642,Landrecies,landrecies
StopArea:OCE87295667,Ors,ors
StopArea:OCE87295709,Sains-du-Nord,sains du nord
StopArea:OCE87295725,Avesnelles,avesnelles
StopArea:OCE87295733,Avesnes-sur-Helpe,avesnes sur helpe
StopArea:OCE87295774,Dompierre,dompierre
StopArea:OCE87295790,Leval,leval
StopArea:OCE87295808,Berlaimont,berlaimont
StopArea:OCE87295857,Le Quesnoy,le quesnoy
StopArea:OCE87296004,Saint-Quentin,saint quentin
StopArea:OCE87296012,Laon,laon
StopArea:OCE87296095,Marle sur Serre,marle sur serre
StopArea:OCE87296129,Vervins,vervins
StopArea:OCE87296145,Origny-en-Thiérache,origny en thi rache
StopArea:OCE87296152,Crépy - Couvron,cr py couvron
StopArea:OCE87296178,Clacy - Mons,clacy mons
StopArea:OCE87296244,Busigny,busigny
StopArea:OCE87296269,Bohain,bohain
StopArea:OCE87296293,Fresnoy-le-Grand,fresnoy le grand
StopArea:OCE87296418,Montescourt,montescourt
StopArea:OCE87296434,Mennessis,mennessis
StopArea:OCE87296442,Tergnier,tergnier
StopArea:OCE87296459,Appilly,appilly
StopArea:OCE87296566,Anizy - Pinon,anizy pinon
StopArea:OCE87296608,Versigny,versigny
StopArea:OCE87296616,Chauny,chauny
StopArea:OCE87296632,La Fère,la f re
StopArea:OCE87296871,Flavy-le-Martel,flavy le martel
StopArea:OCE87297051,Viry-Noureuil,viry noureuil
StopArea:OCE87297085,La Bouteille,la bouteille
StopArea:OCE87297119,Verneuil-sur-Serre,verneuil sur serre
StopArea:OCE87297143,Dercy - Froidmont,dercy froidmont
StopArea:OCE87297150,Voyenne,voyenne
StopArea:OCE87297283,Vauxaillon,vauxaillon
StopArea:OCE87297291,Barenton-Bugny,barenton bugny
StopArea:OCE87297515,Les Bons Pères,les bons p res
StopArea:OCE87297523,Hachette,hachette
StopArea:OCE87297531,Saint-Hilaire,saint hilaire
StopArea:OCE87300822,Belfort - Montbéliard TGV,belfort montb liard tgv
StopArea:OCE87300863,Besançon Franche-Comté TGV,besan on franche comt tgv
StopArea:OCE87303875,Ingersheim Cité Scolaire,ingersheim cit scolaire
StopArea:OCE87312587,Troyes Quennedey,troyes quennedey
StopArea:OCE87313049,Longueau,longueau
StopArea:OCE87313056,Corbie,corbie
StopArea:OCE87313064,Méricourt - Ribemont,m ricourt ribemont
StopArea:OCE87313072,Albert,albert
StopArea:OCE87313080,Saint-Roch,saint roch
StopArea:OCE87313098,Ailly-sur-Somme,ailly sur somme
StopArea:OCE87313106,Picquigny,picquigny
StopArea:OCE87313114,Hangest-sur-Somme,hangest sur somme
StopArea:OCE87313122,Longpré-les-Corps-Saints,longpr les corps saints
StopArea:OCE87313130,Pont-Remy,pont remy
StopArea:OCE87313213,Boves,boves
StopArea:OCE87313221,Ailly-sur-Noye,ailly sur noye
StopArea:OCE87313239,La Faloise,la faloise
StopArea:OCE87313247,Breteuil-Embranchement,breteuil embranchement
StopArea:OCE87313262,Gannes,gannes
StopArea:OCE87313270,Saint-Just-en-Chaussée,saint just en chauss e
StopArea:OCE87313288,Saint-Remy-en-l'Eau,saint remy en l eau
StopArea:OCE87313296,Avrechy,avrechy
StopArea:OCE87313304,Clermont de l'Oise,clermont de l oise
StopArea:OCE87313320,Moreuil,moreuil
StopArea:OCE87313338,Hargicourt - Pierrepont,hargicourt pierrepont
StopArea:OCE87313346,Montdidier,montdidier
StopArea:OCE87313353,Tricot,tricot
StopArea:OCE87313379,Namps - Quevauvillers,namps quevauvillers
StopArea:OCE87313387,Estrées-Saint-Denis,estr es saint denis
StopArea:OCE87313395,Poix-de-Picardie,poix de picardie
StopArea:OCE87313403,Rémy,r my
StopArea:OCE87313437,Villers-Bretonneux,villers bretonneux
StopArea:OCE87313445,Marcelcave,marcelcave
